salary,lifestyle,rent,food,travel,gym,misc,total_expense,savings,lifestyle_encoded
67098,Middle,18421.504597814743,14058.212690926015,6302.978512854103,4129.071070660354,7439.232325858172,50350.99919811339,16747.000801886606,1
161323,Middle,42460.75512641413,38308.79410977786,14053.401067018189,7642.939693379341,16273.841273861923,118739.73127045145,42583.26872954855,1
137413,Rich,46171.122522345875,38598.64913275901,18512.17940929842,7754.192622598719,14771.218079163558,125807.36176616557,11605.638233834427,2
15526,Middle,4344.467168315275,3389.4212687700415,1513.9873420574306,885.5660120146881,1935.5427162967703,12068.984507454205,3457.0154925457955,1
83760,Middle,23627.975940279724,17509.94247101391,8512.394632951226,4481.862284542019,10306.753828930625,64438.9291577175,19321.070842282497,1
62837,Middle,17183.977995622925,15336.852689535146,7084.56370074806,3700.288629502191,8534.794478622302,51840.47749403062,10996.522505969377,1
26536,Middle,6690.790537535164,6294.328213272945,2638.9146469122406,1314.3924811854736,2839.056078406728,19777.48195731255,6758.51804268745,1
43541,Basic,8871.933297035805,8805.918381610642,2388.3930175268792,897.0698193857694,5949.098793909491,26912.413309468586,16628.586690531414,0
94083,Rich,29394.418107996116,25255.36027935221,13278.480477221985,5027.769637365692,10671.247725868543,83627.27622780454,10455.723772195459,2
197099,Rich,65432.33817765556,52645.43376495263,20870.88419442138,10395.943574595896,18413.10168391552,167757.70139554102,29341.298604458978,2
49531,Basic,10253.763912534878,10569.197934735843,2555.2386125646367,1580.047242701184,5312.883567441944,30271.13126997849,19259.86873002151,0
23712,Basic,5639.5818304417435,5001.068251875164,1753.248619478012,564.2896331477555,3226.4521979242595,16184.640532866935,7527.359467133065,0
119101,Rich,37713.77637090203,33247.75872556379,12140.33303737667,7724.5732212807925,10236.435077876418,101062.87643299969,18038.123567000308,2
80455,Middle,22070.094694166022,16659.65244377226,7843.0402064325235,3485.1999427536634,8930.309967965639,58988.2972550901,21466.702744909897,1
89744,Middle,25106.238199392894,22331.271611289347,8791.985514182765,5439.851476086416,11394.90638391032,73064.25318486174,16679.746815138264,1
144749,Rich,47031.54063155928,36655.54338941858,15519.245234097221,11072.101697460548,13954.754977519438,124233.18593005506,20515.814069944943,2
20109,Middle,5644.930588582179,4552.912103833255,1913.477830815831,1038.3180856608965,2569.392290190875,15719.030899083036,4389.969100916964,1
64268,Basic,13307.145064862156,14098.0181999536,4075.1867768312577,2551.6018428643433,7556.164755622725,41588.11664013408,22679.88335986592,0
246809,Middle,69656.64363567307,51057.56910483354,20391.175774725383,16325.492388008892,33698.49752639225,191129.37842963313,55679.62157036687,1
69615,Middle,18508.8856452948,15679.30988358453,5947.1932560245905,4261.4689159643285,7206.303208408353,51603.1609092766,18011.8390907234,1
97503,Middle,28066.3997075469,22166.510013042724,8887.790529401993,6423.227617321627,14557.548278682467,80101.47614599572,17401.523854004277,1
175831,Rich,54985.4228406341,51045.9033363922,24178.224678739443,12732.92558552393,20798.94779211392,163741.42423340358,12089.57576659642,2
100708,Basic,22591.911706577455,23536.30575141898,7524.5312460808245,2980.023126147862,12494.998678639575,69127.77050886469,31580.22949113531,0
206184,Middle,54831.07559063114,49286.488438677494,22154.023625547474,11037.894871161734,24941.425468455058,162250.90799447292,43933.09200552708,1
117471,Rich,35667.65889863598,29405.934810954044,14853.585157123109,7344.849085757842,13138.129368896805,100410.15732136778,17060.842678632223,2
172661,Middle,47850.009600802194,42618.830107820926,15167.514658885553,12035.250437636643,19838.05130045613,137509.65610560146,35151.34389439854,1
176087,Basic,40873.525511730135,39635.89574348077,10703.851893003299,4012.3507230732544,18795.82706133828,114021.45093262574,62065.54906737426,0
175081,Middle,49998.80758816009,38322.09154864378,20738.68042436679,8713.685879980485,26117.915836367752,143891.1812775189,31189.81872248111,1
98309,Basic,20671.547746631186,20167.178974799433,5837.302537987252,3707.3991012787033,12396.037140569348,62779.46550126592,35529.53449873408,0
141446,Middle,36320.85824421972,29721.334028515044,13076.743024736286,8162.141731899688,16495.2835764965,103776.36060586724,37669.639394132755,1
208118,Basic,49397.370072813326,48036.68911630858,15861.653457115073,6247.543467565163,24257.9886474943,143801.24476129643,64316.75523870357,0
121661,Middle,36475.61976052528,26495.53527822024,11818.649030333476,7819.6168209287125,12705.278642583378,95314.69953259108,26346.300467408917,1
172215,Basic,37770.96968074336,35181.0281870737,9330.46679487147,3460.2843952627854,17303.68351735369,103046.43257530499,69168.56742469501,0
21154,Middle,5690.730500727166,5086.652556493264,2189.019609758267,1249.0891506906314,2664.609918593534,16880.101736262863,4273.898263737137,1
167876,Middle,48850.179693538834,40964.92294346771,19136.12297912532,10805.16468181373,18321.25699687549,138077.6472948211,29798.3527051789,1
187760,Rich,61903.31000372869,52405.3480849715,23732.338307182854,12096.322279550823,15690.505951860614,165827.8246272945,21932.175372705504,2
79288,Rich,24191.415924497825,23399.005057854803,10427.11111925208,4588.358219093538,7228.8467703982615,69834.73709109651,9453.262908903489,2
66195,Basic,15258.592344049053,14585.853032300383,4186.15360495075,1404.1945224671933,7078.692024536478,42513.48552830386,23681.514471696137,0
35581,Middle,9595.040076378084,8360.97712538495,2914.8316526477,1780.3570248016833,4794.6677560891,27445.873635301516,8135.126364698484,1
198720,Basic,47613.816653914095,41634.03291589103,14296.833685496033,7771.588236947695,28882.08552335831,140198.35701560715,58521.64298439285,0
45087,Rich,15305.629960035987,12877.58366467729,5038.784044684369,3111.773843937547,4767.091782356993,41100.86329569219,3986.1367043078135,2
196002,Basic,43187.28973664155,44032.00082621536,13881.029152176568,7652.316104046284,22494.230373342954,131246.86619242272,64755.13380757728,0
179053,Basic,38016.20307237177,41198.3664743395,9655.249199027294,5667.145017946691,18700.756247824746,113237.72001151,65815.27998849,0
84298,Rich,27357.16199414504,23689.484547980075,8725.305118571101,4738.272104088967,7874.695258670968,72384.91902345615,11913.080976543846,2
61167,Middle,16419.05381942259,14301.164635696356,6187.705933520177,3147.852864094978,7495.025722465785,47550.802975199884,13616.197024800116,1
221376,Basic,44418.83617209337,52803.9902116003,11341.123618934886,8099.33978626452,28125.782296235364,144789.07208512843,76586.92791487157,0
189480,Rich,61844.55901766107,54045.17791952329,27091.467012358928,14832.377755049005,19276.709049399607,177090.29075399187,12389.709246008133,2
54499,Middle,14035.286149258203,13294.025342275136,4448.583373166115,3499.9320540117656,7304.014910928569,42581.84182963979,11917.158170360213,1
140816,Rich,48614.806138343476,41522.85854826222,14455.84728474539,9615.394158185483,11967.50942523862,126176.4155547752,14639.584445224798,2
198341,Basic,40446.37714609638,44113.78686906065,10497.777809534173,6854.2777313786955,29443.133473139387,131355.3530292093,66985.6469707907,0
184631,Middle,51415.883553922504,39097.17317780219,20997.76157094901,12110.51987650117,25227.850343180526,148849.1885223554,35781.8114776446,1
220391,Middle,61876.22986715996,53640.88234475936,19070.800683484962,14975.128503352711,32476.85246288332,182039.8938616403,38351.1061383597,1
241389,Rich,82941.1683583397,63372.60289484832,34496.641124656824,15673.181709518656,25055.504603037913,221539.0986904014,19849.901309598587,2
111347,Rich,38084.01787569845,28001.44804957893,13155.328440549081,8292.100314281186,12533.016932478818,100065.91161258647,11281.088387413532,2
63787,Rich,21842.86283960408,16486.438731109887,8630.019485845345,3469.700257424574,7106.121867878362,57535.14318186225,6251.856818137749,2
50488,Middle,13240.796085644959,11960.147071520487,4957.92486864961,3513.3540939502113,6512.683986343484,40184.906106108756,10303.093893891244,1
89441,Middle,25189.17654576133,19534.645642118652,9783.12869752129,4905.531998781727,9024.89489548046,68437.37777966345,21003.622220336547,1
220735,Basic,50863.76295035402,53312.57488467125,12604.863161428808,5390.6301595745645,28793.624581541608,150965.45573757024,69769.54426242976,0
37431,Middle,10888.639114794132,7953.376943291145,4390.3009319471275,2538.631084438412,4118.414408309292,29889.36248278011,7541.63751721989,1
76681,Basic,16347.562625046434,18022.3308711158,6023.445395993061,2622.3102891611315,9373.869036014434,52389.51821733086,24291.481782669143,0
209555,Rich,64637.253857520285,57219.095943679335,27313.061232319476,12558.328881308826,21041.48310886339,182769.2230236913,26785.776976308698,2
137720,Rich,42212.65448767147,37543.76728767367,14397.08228914891,7088.815079289249,15739.963247053574,116982.28239083687,20737.717609163126,2
64153,Middle,16696.079943386158,14675.496991477215,5514.54763601105,3071.377937696313,7574.350389823586,47531.852898394325,16621.147101605675,1
21368,Rich,6563.903904601437,5391.1061181266705,3073.957532476043,1075.985321112369,1761.8522704487893,17866.805146765306,3501.194853234694,2
173496,Rich,59032.63998075161,45820.36591983891,23619.921548109774,9435.887477589335,15526.377370181457,153435.1922964711,20060.807703528902,2
127360,Middle,35487.44085768965,31767.633019499757,10562.955508779147,6624.839007968985,13010.33961699773,97453.20801093528,29906.791989064717,1
191076,Basic,40118.56958784665,46884.9966962097,10106.736323752022,7096.0120406554115,20806.296576256096,125012.61122471986,66063.38877528014,0
229941,Middle,67393.2334698863,52173.86541126902,26472.708835135785,10244.126632644458,31755.27233221364,188039.2066811492,41901.7933188508,1
234724,Basic,54933.614863320865,53316.77482112129,17444.129114885636,7737.7988311522495,33765.598116581474,167197.91574706152,67526.08425293848,0
127755,Middle,34372.8797281295,29319.281782018563,14669.344425730402,5933.507122788712,15878.294350729311,100173.30740939648,27581.692590603518,1
71985,Middle,21454.200001856912,16101.611284029743,6486.7971044960395,3637.5666913779605,10384.139016654877,58064.31409841553,13920.685901584468,1
65069,Rich,22627.364222478285,19358.37771009722,8780.874125150149,4248.228559117862,5681.0154522194325,60695.86006906295,4373.139930937054,2
67326,Middle,17246.298892932806,13666.392331303065,5433.786959904034,4466.642592974615,9456.227264888797,50269.34804200331,17056.65195799669,1
123737,Middle,34447.27570794934,30926.350967336653,14616.072170320578,7381.316561279769,15247.953160092993,102618.96856697934,21118.03143302066,1
227133,Basic,47154.74956314618,51282.018388441844,12431.513809605254,6352.688801746993,33418.6246406328,150639.59520357306,76493.40479642694,0
169470,Rich,53738.75896613552,43662.14296321791,21881.937625995564,11535.97969768148,14871.360198841507,145690.17945187198,23779.820548128017,2
244465,Basic,51295.92700666119,60988.5144868112,14007.46122431782,8987.472315667377,30195.385700604893,165474.76073406247,78990.23926593753,0
65861,Basic,14604.64131320156,14143.525984548045,4821.998224273773,2477.244122300785,7446.005787287129,43493.4154316113,22367.584568388702,0
90897,Rich,27701.30009769132,23346.528829932162,12692.873144982363,5733.3107627466015,7751.385868222379,77225.39870357483,13671.601296425171,2
227977,Rich,72271.99422174634,62855.94313371952,32510.109336396672,15787.931056054782,19843.417195672613,203269.39494358993,24707.605056410073,2
142118,Rich,43763.1256037471,38459.505702868824,14746.112856483911,10327.333595180604,13651.59256135726,120947.6703196377,21170.329680362294,2
83577,Middle,22327.694892887514,18842.887354813953,9056.259311523501,4770.609287396875,11710.820864398926,66708.27171102076,16868.72828897924,1
211713,Rich,70176.1118242317,61269.42746119028,28547.193274159905,11812.248476422694,17380.40470848744,189185.38574449203,22527.61425550797,2
24078,Rich,8310.99940812602,7157.97545750349,3282.9537919146296,1727.0228339661917,2186.4240561654865,22665.375547675816,1412.624452324184,2
171075,Rich,55962.410767347974,51256.12002341329,24430.73830199143,10115.977915884985,15746.056858970664,157511.30386760834,13563.696132391662,2
77768,Basic,17433.941938900112,17126.841453526817,4754.314903093499,2530.527028080661,7821.4873189230475,49667.11264252414,28100.88735747586,0
66047,Basic,15730.214647054492,15653.314013572279,4947.565606787147,2432.445852397902,8475.150031992232,47238.690151804054,18808.309848195946,0
86626,Middle,25035.23423736516,19457.911006993774,10227.168944382867,3960.6235252409897,12628.412310899681,71309.35002488247,15316.649975117529,1
72660,Basic,15471.24080248564,14905.194016604335,4590.159874457708,2346.797736679018,8105.186209335427,45418.578639562125,27241.421360437875,0
195858,Middle,54407.35700990199,47083.218855123916,17682.72588929542,11244.14263320792,22908.654323259216,153326.09871078847,42531.90128921153,1
147997,Basic,33519.60719445543,34534.50070700184,8955.694680831988,5903.5496630853695,18971.551902099578,101884.90414747421,46112.09585252579,0
230048,Rich,78497.68663731062,65852.79538800908,32814.10784033678,12701.876859690656,20451.76143261725,210318.2281579644,19729.77184203561,2
132832,Basic,29803.59007907615,32227.226137745714,7429.054322579317,5236.412332209533,14130.683490905843,88826.96636251656,44005.033637483444,0
145406,Middle,37624.36918484585,30297.03977520638,15040.831264278075,9818.719355319214,16395.336318116155,109176.29589776568,36229.70410223432,1
140150,Basic,31905.40575061087,29261.725864157583,9661.115080105688,3148.459480311172,17457.86020334523,91434.56637853055,48715.43362146945,0
172087,Rich,57263.51363851055,48004.76929053527,18413.313153326137,9437.457781516174,18388.46655389271,151507.52041778082,20579.47958221918,2
48320,Middle,14034.324859352899,11857.907756511491,5438.148336860974,3344.600054834878,5818.336358862967,40493.31736642321,7826.682633576791,1
79881,Rich,25286.992580650516,20082.818514269016,9785.006543609245,5555.016329349643,8995.906307099227,69705.74027497765,10175.259725022348,2
105827,Rich,33163.30003964316,29174.341200216648,14085.624309720533,7042.5842949549615,9626.111618421784,93091.96146295707,12735.038537042929,2
117215,Middle,33970.56230023778,24459.025553844887,13620.288448690748,8038.358838213792,13864.033495707592,93952.2686366948,23262.731363305196,1
172361,Rich,54950.253479497456,49495.85919926132,21168.41795675107,8765.988188827234,20130.91490635329,154511.43373069036,17849.56626930964,2
149461,Rich,48057.31884302724,38885.97906109277,19098.605401844536,8454.588019011822,13188.570163776512,127685.06148875288,21775.93851124712,2
171755,Basic,39037.60420679891,37709.173444750115,11540.183815191465,6859.295057990293,24552.533155197565,119698.78967992836,52056.21032007164,0
159701,Rich,47971.551715868925,40328.939868441536,20841.614833419993,10985.461672387275,18385.99823959121,138513.56632970893,21187.433670291066,2
76550,Rich,25372.716335482284,20009.077396169003,9448.245861535725,5685.334972641384,8949.690041600214,69465.0646074286,7084.935392571395,2
39826,Rich,12419.569076398408,11031.014908832036,4299.072430654323,2585.1053002846816,3329.6353989187855,33664.397115088235,6161.602884911765,2
115734,Rich,40169.697822382404,32625.74130714401,16516.496019274535,9252.800810663062,10104.34664924929,108669.08260871329,7064.917391286712,2
172702,Middle,49169.49780251806,42199.61534306107,17794.786935534037,10222.385318099856,20790.480625089433,140176.76602430246,32525.23397569754,1
244834,Basic,57227.019698107455,53809.34615833554,15742.480774615151,5400.605871866334,24578.98809248818,156758.44059541266,88075.55940458734,0
192235,Rich,58200.59881744252,49909.21988228199,23612.261762992868,9732.823856303878,16577.859193112556,158032.7635121338,34202.236487866205,2
113511,Rich,38488.42792157632,32703.464409744163,15833.25375691888,8813.70102009627,9621.514734575041,105460.36184291069,8050.638157089314,2
212507,Middle,54860.16828387793,46045.52389890407,24779.516430873446,13444.113461988933,24694.60196097621,163823.92403662056,48683.07596337944,1
26653,Rich,8112.687872568162,7484.668841847243,3007.550061310903,1757.3542802227955,3136.3153977377933,23498.576453686896,3154.4235463131045,2
174033,Middle,48490.964852689474,42845.48392370337,16658.708761721846,10268.0409984713,25181.6176917956,143444.8162283816,30588.18377161841,1
96941,Basic,22238.203898735075,22368.644632484225,6930.23836272808,3649.0681617917294,10121.513165837476,65307.66822157658,31633.331778423417,0
220209,Basic,47750.7733844807,48420.48779227419,17020.237671170566,8614.610980995765,23346.34308717212,145152.45291609335,75056.54708390665,0
48662,Rich,14888.40089569408,14440.112231595422,5585.842613253986,2786.115197775578,3962.2991957330382,41662.7701340521,6999.229865947898,2
113818,Rich,35713.78890518629,32401.289544700376,13806.329198534571,7455.774490529002,13281.630008620521,102658.81214757076,11159.18785242924,2
202518,Rich,61916.737270351485,51350.87635847503,28878.36557255364,14833.567391522154,18337.876802869363,175317.42339577168,27200.57660422832,2
167360,Middle,44553.19116949833,36068.404929770724,17725.491217477884,7001.730734290268,20831.312465486866,126180.13051652408,41179.86948347592,1
110081,Rich,33761.143515645,32032.13191618511,13103.288208872264,7246.320238053739,8935.572467679101,95078.45634643522,15002.543653564775,2
51877,Rich,15714.228889678458,14720.240972698,7176.587778514844,3698.8854806722525,5679.532632140977,46989.47575370453,4887.52424629547,2
126562,Basic,25974.444876261212,29700.62626754935,7018.170126808913,2779.3405817837943,17447.589451201282,82920.17130360455,43641.828696395445,0
161385,Rich,55592.340310421794,46129.561420329075,22638.87358412545,12867.652857429059,13780.703310494711,151009.1314828001,10375.86851719991,2
226957,Basic,56343.806392127255,52213.70251703086,16885.054904946617,7490.348938911856,29164.403321467827,162097.31607448444,64859.683925515565,0
87715,Rich,29400.397003030615,23333.32443788781,12825.123834154656,4689.136638736179,8133.044212485762,78381.02612629502,9333.973873704977,2
156398,Basic,31523.286485792618,33401.31910028767,8843.742665162841,3283.203346968331,19485.42400188984,96536.9756001013,59861.0243998987,0
125091,Rich,40458.407555588004,31759.01276613642,14146.857241220498,9832.110671246908,10561.36620386532,106757.75443805713,18333.245561942866,2
147632,Basic,31777.925658421053,29791.12188043291,8041.015464932558,5017.707875387789,17470.15452129355,92097.92540046785,55534.07459953215,0
94148,Middle,25665.105248814893,19568.560097238053,10100.72531989481,5888.547662512861,10267.366861895101,71490.30519035572,22657.69480964428,1
98186,Basic,19858.086410949385,20034.564310663263,6844.680841502066,2229.824880331165,12243.395732585064,61210.55217603094,36975.44782396906,0
172817,Basic,35882.3525725034,36033.623762334246,8663.457073179137,4565.21770849358,18057.624706545674,103202.27582305603,69614.72417694397,0
177962,Basic,39097.90682410664,40911.54456540823,10860.301615515507,6068.794743734359,24393.71197719101,121332.25972595574,56629.74027404426,0
166094,Rich,55613.30706511533,49302.6250986717,18580.05778216163,9248.727403710369,17338.29680376555,150083.0141534246,16010.985846575408,2
138629,Rich,45712.06024704257,38192.97109495024,13893.073929182921,9240.61361720916,16262.834473049768,123301.55336143466,15327.446638565336,2
198651,Rich,62918.50962599796,59273.47736761305,23408.60355396506,10766.017103390011,19057.80947114764,175424.4171221137,23226.582877886307,2
85316,Middle,23438.912938669255,19748.369280931303,8548.247410843898,4786.360592473668,8634.265172225872,65156.155395144,20159.844604856,1
229919,Middle,60395.354783355884,49555.55324483582,27471.53638164659,11235.459165956008,33298.92561714154,181956.82919293584,47962.17080706416,1
43380,Basic,9336.9728189736,8884.463308030947,2491.249283137913,1104.305906751645,6459.821200145207,28276.81251703931,15103.18748296069,0
125198,Middle,35520.497395700346,30871.829864487685,14197.428271599973,7181.101215077494,16747.6608669848,104518.5176138503,20679.4823861497,1
17356,Basic,4013.433716689416,4049.3830541292327,1005.6623516981302,488.7883965862591,2249.8720013048714,11807.139520407909,5548.860479592091,0
85326,Basic,17218.481610467803,19125.118539850046,6467.011809573158,2546.755374478917,10888.977187694956,56246.34452206489,29079.655477935114,0
107447,Basic,22574.104974199785,25756.890464060165,6529.161862443051,4204.5892571743325,16083.283750153349,75148.03030803068,32298.969691969323,0
129994,Middle,38452.2287267102,26550.473378281495,12131.992444622021,8885.6266521255,18228.62505650039,104248.94625823961,25745.053741760392,1
235971,Rich,81541.94513762317,65748.04748283418,29265.094964109983,12552.451272595721,26801.31757254096,215908.85642970403,20062.14357029597,2
35049,Middle,10068.073306529466,7112.978302954359,3097.510878029006,1987.9206394988341,4704.280989498176,26970.76411650984,8078.235883490161,1
221789,Basic,45884.487512009226,47072.772583097016,12374.341622341915,5411.638969872938,32389.102148159658,143132.34283548075,78656.65716451925,0
120361,Basic,28380.037981525875,28508.1466634161,8885.032088346132,3265.569759713634,16653.05536868475,85691.8418616865,34669.158138313505,0
31082,Middle,9291.052256117277,7301.774497616819,3004.700809451068,1911.2568457840557,4508.125043678525,26016.909452647742,5065.090547352258,1
15661,Basic,3233.026726775471,3339.9389957166163,1214.9629408479796,609.5990690772347,1945.2051434897069,10342.73287590701,5318.26712409299,0
183484,Basic,40133.00544845453,39291.09684096331,11919.587832966057,7099.110276370651,19722.78348391744,118165.58388267201,65318.416117327986,0
17920,Middle,4856.16825213831,4400.80063983391,1683.8486928393997,1129.7205644266055,2140.7767684720275,14211.314917710253,3708.685082289747,1
237266,Middle,68865.58666294973,59091.125178247356,22661.95908644616,15506.03532128607,35452.48531812794,201577.19156705725,35688.80843294275,1
206387,Middle,61749.23758628318,45753.63561022074,20521.151215471098,10134.024143084429,23879.16952941839,162037.21808447782,44349.78191552218,1
94561,Basic,21240.62572733634,19860.261919753557,6745.385900231183,2905.4974270979374,13702.209732108136,64453.98070652715,30107.019293472847,0
23946,Basic,5759.71034800136,5175.294663410677,1560.659925083432,838.3566091447618,2625.9185126298785,15959.940058270107,7986.059941729893,0
240314,Rich,72473.86884216913,70319.53549676244,25684.16262895802,18427.84055854627,28007.231946038934,214912.6394724748,25401.36052752519,2
191572,Rich,61884.46521674057,55620.8393099404,22636.06367232775,14511.183682624773,21645.19831654345,176297.75019817695,15274.249801823054,2
31309,Middle,7950.166613157747,7173.833895060793,3306.2290269084233,1253.1652274247208,4664.913132054776,24348.30789460646,6960.69210539354,1
70230,Rich,22496.662039263843,19374.150667374626,7707.054526193193,4798.644350971118,7895.593328351975,62272.104912154755,7957.895087845245,2
126822,Basic,29079.60195344337,30361.40902893568,9122.717213825981,3139.2447794698937,15445.732806757256,87148.70578243218,39673.29421756782,0
244728,Rich,75237.05800871766,61695.14414176898,25244.536964194012,19156.083685137983,29215.995331961527,210548.81813178014,34179.181868219865,2
176099,Basic,36056.07220950344,38171.161437018134,9409.431020643864,6460.117231329042,21979.771077038098,112076.55297553258,64022.447024467416,0
218613,Middle,61444.04481240761,49624.17670454635,23699.866668966817,10837.513713248178,23364.191735693697,168969.79363486267,49643.20636513733,1
127340,Middle,31947.186557380086,28305.72662188135,14811.345446492065,6259.7792285144615,13981.657080170513,95305.69493443848,32034.305065561522,1
74321,Basic,18305.421147191562,15256.052414031748,3831.547138134893,2793.597331517262,10036.714308812723,50223.33233968819,24097.66766031181,0
147028,Rich,47211.19538640337,42287.7814831772,20153.421663458237,7528.10073485231,15739.328651353127,132919.82791924424,14108.172080755758,2
246447,Middle,69508.80374030443,61165.42384161944,29244.609696241732,12651.105316335455,31912.938482955786,204482.88107745684,41964.11892254316,1
89131,Middle,22912.716209058806,18122.36683075427,8673.444111772329,5409.936205232059,11443.355829575936,66561.8191863934,22569.180813606596,1
193980,Rich,62361.24248828203,56429.87359116675,27103.15205271016,13958.463595319527,16116.108619874665,175968.84034735314,18011.159652646864,2
224411,Rich,76260.12728328446,66419.16284718433,23108.07292377264,13924.734341017365,26824.793752111567,206536.8911473704,17874.108852629608,2
40963,Basic,9419.931067971815,9244.483556167363,2266.211796162864,1282.540292484352,4995.52645393051,27208.693166716905,13754.306833283095,0
116757,Rich,35771.093441960045,31899.95437608619,12635.438483717395,8397.152774456075,13887.770491433237,102591.40956765295,14165.590432347046,2
185515,Rich,60010.179306934646,52244.44055475696,22549.12122385604,10046.30799983538,22043.302558820084,166893.35164420313,18621.648355796875,2
114259,Rich,35017.97642897914,29202.468375697434,14049.132057121056,7971.4640029779175,10762.847120723662,97003.8879854992,17255.112014500803,2
54063,Basic,11333.002388551558,13026.380828283473,3292.0636446634253,1291.3714956810836,6393.179186632696,35335.997543812235,18727.002456187765,0
129225,Basic,27231.288374131986,29201.281695939986,9052.040877709325,4650.956041371296,14392.835168404234,84528.40215755682,44696.59784244318,0
131400,Middle,33946.8878174782,26408.794475281597,11710.829310433106,5350.234899546313,15409.76551823712,92826.51202097634,38573.48797902366,1
95818,Basic,19861.601019275826,21941.821821549493,5893.937919228045,2095.7032042143605,11497.520237762019,61290.58420202974,34527.41579797026,0
19703,Middle,5131.9892964457285,4610.676717672705,1863.4594932287155,875.0279681469807,2314.710146678083,14795.863622172212,4907.136377827788,1
211200,Rich,65729.43520630275,61203.426257301355,31504.36143745382,10721.513440892606,22725.290120039503,191884.02646199003,19315.973538009974,2
87099,Middle,22924.273167538602,17709.006323618585,7017.919388542779,5786.011835361997,10249.838636223714,63687.04935128568,23411.950648714323,1
171921,Middle,51529.39902360543,38186.89625180769,15043.75972329146,10885.058983318939,25156.273416504115,140801.38739852762,31119.612601472385,1
177932,Rich,60635.85406239723,51112.739505449295,20770.889302259235,9240.846982857183,15667.263827519755,157427.59368048268,20504.406319517322,2
46585,Middle,12686.982784705759,11544.22854723105,5073.766478407055,3020.9669697748845,5304.386809369409,37630.33158948815,8954.668410511847,1
168087,Basic,39364.48806077885,40865.63201029886,10821.835299132666,4806.924662212151,22854.82732246037,118713.7073548829,49373.29264511709,0
223611,Basic,50982.3206036437,55826.39895420517,14032.279871211433,5259.077043718352,27637.59345443001,153737.66992720868,69873.33007279132,0
58585,Basic,12405.97422603153,13361.052754562294,3150.344504059312,2284.787199717581,8377.136175751517,39579.29486012223,19005.70513987777,0
41958,Basic,8717.9606465947,8753.263112630952,2742.9270571250463,1487.7311447499342,4655.40653829691,26357.28849939754,15600.711500602461,0
41017,Middle,10379.293851058665,9322.208971129456,4416.049553164886,1941.3741806906012,5618.852767508396,31677.779323552004,9339.220676447996,1
222779,Middle,66283.92358830874,46082.665363351356,22376.181765616235,9291.055787926769,24579.88662649258,168613.71313169567,54165.286868304334,1
139677,Rich,42530.38489166912,37740.77165459867,19700.26609920875,9402.205498125926,12417.759292030234,121791.3874356327,17885.6125643673,2
191422,Middle,48239.403014417876,43581.02946690904,16330.568511077003,9625.084989580755,24025.301129288015,141801.3871112727,49620.61288872731,1
158273,Middle,46720.07298103304,32302.121172415627,16894.741178033924,6397.78061902141,20812.175815386057,123126.89176589005,35146.10823410995,1
44426,Middle,12331.619118550048,10688.599323206068,4498.8654807790945,2247.0003517830014,4981.82251048139,34747.906784799605,9678.093215200395,1
32778,Rich,9973.11580180664,9070.67671190442,4733.670805584338,2145.0688506863876,3591.292538480681,29513.824708462464,3264.1752915375364,2
191313,Basic,41117.324166760955,42549.26295976107,11428.674379825545,4244.34055123279,23120.06703299886,122459.66909057923,68853.33090942077,0
57229,Middle,16494.2196995406,12576.00121244666,6066.684268333169,3591.6041661024005,6646.393577368147,45374.90292379097,11854.09707620903,1
101652,Rich,34549.04750065079,27135.62384907024,11466.889745496313,5760.962935353774,8944.986248848854,87857.51027941998,13794.489720580023,2
143267,Rich,48260.37772698784,42174.28946519207,15978.915747555191,7529.713652330848,13259.458135676628,127202.75472774258,16064.245272257423,2
194436,Rich,64726.25928734566,52191.67863260311,24782.584478903627,14063.390409180667,18731.79726734652,174495.71007537958,19940.289924620418,2
244905,Basic,61222.51313384812,52629.46317889879,19432.587378460896,5892.559603278316,25848.886929207045,165026.01022369316,79878.98977630684,0
141503,Middle,40687.98929713642,33269.54616725572,15911.555845714016,7118.692263395837,20735.903772157937,117723.68734565991,23779.312654340087,1
99878,Rich,30560.078305152314,25120.700816337514,11488.785985860673,7382.955182664707,10678.885075435097,85231.40536545031,14646.594634549692,2
72056,Basic,15982.772935741268,15334.430521219352,3730.928797700601,1927.5060392122216,8862.959219266811,45838.59751314026,26217.40248685974,0
173562,Rich,58030.66156916572,48996.30922222062,25577.353802133126,9200.84749507958,16219.994576285946,158025.166664885,15536.833335114992,2
34975,Rich,11334.65967078715,9916.629269502164,4363.92114540816,2706.461574870116,3649.532611494139,31971.204272061725,3003.7957279382754,2
172795,Rich,52181.19922337968,44180.70915873913,23789.513277301656,12350.286049704737,14884.54057721891,147386.24828634408,25408.751713655918,2
169351,Rich,51304.11203300658,47238.07237682986,22318.250347127967,9154.943867373084,16756.396225503326,146771.77484984082,22579.22515015918,2
224373,Rich,70742.91688414429,66541.24208142427,24896.425874294546,16154.367265593031,22600.05042155236,200935.00252700847,23437.997472991527,2
157633,Basic,31617.404584435066,35601.40188337773,8352.052802247825,5230.459022290626,20220.558533231917,101021.87682558317,56611.12317441683,0
212133,Middle,53143.847950796604,44597.70520089633,23557.15796563603,10240.33415969192,26509.0242869461,158048.069563967,54084.930436033,1
103397,Middle,27462.236036703318,25443.555618546823,10490.97815631015,6295.34758746704,10771.258939868345,80463.37633889569,22933.623661104313,1
